#Instrument,Date,Time,Record Type,Price,Volume,Undisclosed Volume,Value,Qualifiers,Trans ID,Bid ID,Ask ID,Bid/Ask,Entry Time,Old Price,Old Volume,Buyer Broker ID,Seller Broker ID
CBA,20130304,00:00:00.000,ENTER,68.350,1237,0,84548.95,,0,,6239925033925235478,A,,,,,144
CBA,20130304,00:00:00.000,ENTER,68.440,8,0,547.52,,0,,6235558873248419207,A,,,,,140
CBA,20130304,00:00:00.000,ENTER,68.450,5779,0,395572.55,,0,,6239925033922344415,A,,,,,140
CBA,20130304,00:00:00.000,ENTER,68.500,150,0,10275,,0,,6235558873249868235,A,,,,,140
CBA,20130304,00:00:00.000,ENTER,68.500,350,0,23975,,0,,6235558873249923227,A,,,,,140
CBA,20130304,00:00:00.000,ENTER,68.500,18,0,1233,,0,,6235966792062324396,A,,,,,140
CBA,20130304,00:00:00.000,ENTER,68.500,144,0,9864,,0,,6238737286486810779,A,,,,,638
CBA,20130304,00:00:00.000,ENTER,68.500,500,0,34250,,0,,6239528659983408411,A,,,,,122
CBA,20130304,00:00:00.000,ENTER,68.500,500,0,34250,,0,,6239925033922313024,A,,,,,140
CBA,20130304,00:00:00.000,ENTER,68.500,8652,0,592662,,0,,6239925033922344407,A,,,,,140
CBA,20130304,00:00:00.000,ENTER,68.500,1000,0,68500,,0,,6239925033925313899,A,,,,,140
CBA,20130304,00:00:00.000,ENTER,68.530,200,0,13706,,0,,6239925033922325561,A,,,,,638
CBA,20130304,00:00:00.000,ENTER,68.590,145,0,9945.55,,0,,6235558873248444404,A,,,,,140
CBA,20130304,00:00:00.000,ENTER,68.600,12,0,823.2,,0,,6236363166004151731,A,,,,,638
CBA,20130304,00:00:00.000,ENTER,68.600,239,0,16395.4,,0,,6239925033923617628,A,,,,,144
CBA,20130304,00:00:00.000,ENTER,68.600,200,0,13720,,0,,6239925033924981688,A,,,,,140
CBA,20130304,00:00:00.000,ENTER,68.800,73,0,5022.4,,0,,6235558873248418501,A,,,,,140
CBA,20130304,00:00:00.000,ENTER,68.900,1000,0,68900,,0,,6235558873248698772,A,,,,,638
CBA,20130304,00:00:00.000,ENTER,68.980,481,0,33179.38,,0,,6239925033922313287,A,,,,,266
CBA,20130304,00:00:00.000,ENTER,69.000,40,0,2760,,0,,6235558873249116877,A,,,,,140
CBA,20130304,00:00:00.000,ENTER,69.000,365,0,25185,,0,,6235558873250705951,A,,,,,638
CBA,20130304,00:00:00.000,ENTER,69.000,465,0,32085,,0,,6235558873250758278,A,,,,,638
CBA,20130304,00:00:00.000,ENTER,69.000,500,0,34500,,0,,6235966792062323236,A,,,,,140
CBA,20130304,00:00:00.000,ENTER,69.000,750,0,51750,,0,,6235966792064904335,A,,,,,406
CBA,20130304,00:00:00.000,ENTER,69.000,147,0,10143,,0,,6236363166004156260,A,,,,,140
CBA,20130304,00:00:00.000,ENTER,69.000,180,0,12420,,0,,6236363166005488405,A,,,,,638
CBA,20130304,00:00:00.000,ENTER,69.000,112,0,7728,,0,,6238329642550408526,A,,,,,140
CBA,20130304,00:00:00.000,ENTER,69.000,694,0,47886,,0,,6238329642550485503,A,,,,,244
CBA,20130304,00:00:00.000,ENTER,69.000,500,0,34500,,0,,6238737286486407202,A,,,,,140
CBA,20130304,00:00:00.000,ENTER,69.000,500,0,34500,,0,,6239134485061941320,A,,,,,244
CBA,20130304,00:00:00.000,ENTER,69.000,160,0,11040,,0,,6239134485062335343,A,,,,,140
CBA,20130304,00:00:00.000,ENTER,69.000,533,0,36777,,0,,6239134485063599351,A,,,,,140
CBA,20130304,00:00:00.000,ENTER,69.000,30,0,2070,,0,,6239528659980515165,A,,,,,638
CBA,20130304,00:00:00.000,ENTER,69.000,180,0,12420,,0,,6239528659980543083,A,,,,,638
CBA,20130304,00:00:00.000,ENTER,69.000,10,0,690,,0,,6239925033922312273,A,,,,,140
CBA,20130304,00:00:00.000,ENTER,69.000,100,0,6900,,0,,6239925033922312705,A,,,,,140
CBA,20130304,00:00:00.000,ENTER,69.000,200,0,13800,,0,,6239925033923635000,A,,,,,638
CBA,20130304,00:00:00.000,ENTER,69.000,100,0,6900,,0,,6239925033925065290,A,,,,,140
CBA,20130304,00:00:00.000,ENTER,69.170,400,0,27668,,0,,6239925033922468843,A,,,,,144
CBA,20130304,00:00:00.000,ENTER,69.210,104,0,7197.84,,0,,6235558873248443264,A,,,,,255
CBA,20130304,00:00:00.000,ENTER,69.260,110,0,7618.6,,0,,6235558873248427485,A,,,,,140
CBA,20130304,00:00:00.000,ENTER,69.300,80,0,5544,,0,,6239925033924958922,A,,,,,140
CBA,20130304,00:00:00.000,ENTER,69.470,447,0,31053.09,,0,,6239925033922313150,A,,,,,140
CBA,20130304,00:00:00.000,ENTER,69.500,500,0,34750,,0,,6236759814823891065,A,,,,,140
CBA,20130304,00:00:00.000,ENTER,69.500,500,0,34750,,0,,6237159762178454393,A,,,,,140
CBA,20130304,00:00:00.000,ENTER,69.500,117,0,8131.5,,0,,6239925033925514118,A,,,,,140
CBA,20130304,00:00:00.000,ENTER,69.510,651,0,45251.01,,0,,6238329642550409082,A,,,,,266
